suite	core	model	case	opcode	mnemonic	mode	legality	status	detail	failure_class
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$1F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SLO abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$20	JSR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: JSR abs jumps to subroutine target	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$21	AND	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$22	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$23	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$24	BIT	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BIT zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$25	AND	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$26	ROL	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROL zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$27	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$28	PLP	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: PLP pulls value from stack	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$29	AND	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$2A	ROL	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROL A accumulator	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$2B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$2C	BIT	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BIT abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$2D	AND	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$2E	ROL	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROL abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$2F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$30	BMI	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=3 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BMI rel not taken with a non-fallthrough encoded target	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$31	AND	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND (zp),Y indirect indexed without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$32	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$33	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA (zp),Y indirect indexed	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$34	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$35	AND	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$36	ROL	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROL zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$37	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$38	SEC	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SEC implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$39	AND	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND abs,Y absolute,Y without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$3A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$3B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA abs,Y absolute,Y	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$3C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$3D	AND	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AND abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$3E	ROL	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROL abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$3F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RLA abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$40	RTI	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RTI pulls P and PC from stack	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$41	EOR	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$42	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$43	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$44	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$45	EOR	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$46	LSR	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LSR zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$47	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$48	PHA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: PHA implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$49	EOR	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$4A	LSR	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LSR A accumulator	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$4B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$4C	JMP	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: JMP abs absolute jump	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$4D	EOR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$4E	LSR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LSR abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$4F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$50	BVC	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=3 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BVC rel not taken with a non-fallthrough encoded target	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$51	EOR	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR (zp),Y indirect indexed without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$52	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$53	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE (zp),Y indirect indexed	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$54	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$55	EOR	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$56	LSR	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LSR zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$57	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$58	CLI	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: CLI implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$59	EOR	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR abs,Y absolute,Y without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$5A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$5B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE abs,Y absolute,Y	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$5C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$5D	EOR	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: EOR abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$5E	LSR	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LSR abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$5F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SRE abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$60	RTS	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RTS pulls return address from stack	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$61	ADC	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$62	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$63	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$64	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$65	ADC	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$66	ROR	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROR zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$67	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$68	PLA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: PLA pulls value from stack	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$69	ADC	immediate	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$6A	ROR	accumulator	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROR A accumulator	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$6B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$6C	JMP	indirect	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: JMP (abs) indirect jump	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$6D	ADC	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$6E	ROR	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROR abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$6F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$70	BVS	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=3 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BVS rel not taken with a non-fallthrough encoded target	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$71	ADC	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC (zp),Y indirect indexed without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$72	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$73	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA (zp),Y indirect indexed	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$74	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$75	ADC	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$76	ROR	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROR zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$77	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$78	SEI	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SEI implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$79	ADC	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC abs,Y absolute,Y without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$7A	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$7B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA abs,Y absolute,Y	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$7C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP abs,X absolute,X without page cross	post_opcode_nmi
