suite	core	model	case	opcode	mnemonic	mode	legality	status	detail
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$EC	CPX	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$ED	SBC	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$EE	INC	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$EF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F0	BEQ	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F1	SBC	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F2	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F3	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F4	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F5	SBC	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F6	INC	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F7	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F8	SED	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$F9	SBC	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$FA	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$FB	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$FC	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$FD	SBC	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$FE	INC	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	first_reset_irq_masked_opcode_executes	$FF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$00	BRK	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$01	ORA	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$02	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$03	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$04	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$05	ORA	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$06	ASL	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$07	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$08	PHP	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$09	ORA	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$0A	ASL	accumulator	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$0B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$0C	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$0D	ORA	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$0E	ASL	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$0F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$10	BPL	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$11	ORA	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$12	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$13	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$14	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$15	ORA	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$16	ASL	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$17	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$18	CLC	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$19	ORA	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$1A	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$1B	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$1C	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$1D	ORA	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$1E	ASL	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$1F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$20	JSR	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$21	AND	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$22	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$23	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$24	BIT	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$25	AND	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$26	ROL	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$27	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$28	PLP	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$29	AND	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$2A	ROL	accumulator	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$2B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$2C	BIT	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$2D	AND	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$2E	ROL	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$2F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$30	BMI	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$31	AND	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$32	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$33	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$34	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$35	AND	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$36	ROL	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$37	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$38	SEC	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$39	AND	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$3A	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$3B	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$3C	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$3D	AND	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$3E	ROL	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$3F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$40	RTI	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$41	EOR	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$42	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$43	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$44	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$45	EOR	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$46	LSR	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$47	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$48	PHA	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$49	EOR	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$4A	LSR	accumulator	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$4B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$4C	JMP	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$4D	EOR	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$4E	LSR	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$4F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$50	BVC	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$51	EOR	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$52	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$53	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$54	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$55	EOR	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$56	LSR	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$57	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$58	CLI	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$59	EOR	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$5A	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$5B	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$5C	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$5D	EOR	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$5E	LSR	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$5F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$60	RTS	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$61	ADC	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$62	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$63	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$64	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$65	ADC	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$66	ROR	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$67	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$68	PLA	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$69	ADC	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$6A	ROR	accumulator	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$6B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$6C	JMP	indirect	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$6D	ADC	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$6E	ROR	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$6F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$70	BVS	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$71	ADC	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$72	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$73	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$74	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$75	ADC	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$76	ROR	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$77	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$78	SEI	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$79	ADC	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$7A	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$7B	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$7C	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$7D	ADC	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$7E	ROR	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$7F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$80	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$81	STA	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$82	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$83	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$84	STY	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$85	STA	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$86	STX	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$87	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$88	DEY	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$89	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$8A	TXA	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$8B	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$8C	STY	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$8D	STA	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$8E	STX	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$8F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$90	BCC	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$91	STA	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$92	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$93	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$94	STY	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$95	STA	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$96	STX	zero page,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$97	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$98	TYA	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$99	STA	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$9A	TXS	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$9B	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$9C	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$9D	STA	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$9E	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$9F	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A0	LDY	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A1	LDA	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A2	LDX	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A3	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A4	LDY	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A5	LDA	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A6	LDX	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A7	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A8	TAY	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$A9	LDA	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$AA	TAX	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$AB	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$AC	LDY	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$AD	LDA	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$AE	LDX	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$AF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B0	BCS	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B1	LDA	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B2	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B3	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B4	LDY	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B5	LDA	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B6	LDX	zero page,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B7	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B8	CLV	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$B9	LDA	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$BA	TSX	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$BB	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$BC	LDY	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$BD	LDA	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$BE	LDX	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$BF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C0	CPY	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C1	CMP	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C2	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C3	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C4	CPY	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C5	CMP	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C6	DEC	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C7	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C8	INY	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$C9	CMP	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$CA	DEX	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$CB	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$CC	CPY	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$CD	CMP	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$CE	DEC	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$CF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D0	BNE	relative	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D1	CMP	(zero page),Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D2	???	illegal	illegal	skip	opcode skipped because it is KIL/JAM or one of the seven known unstable NMOS opcodes
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D3	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D4	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D5	CMP	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D6	DEC	zero page,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D7	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D8	CLD	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$D9	CMP	absolute,Y	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$DA	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$DB	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$DC	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$DD	CMP	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$DE	DEC	absolute,X	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$DF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E0	CPX	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E1	SBC	(zero page,X)	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E2	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E3	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E4	CPX	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E5	SBC	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E6	INC	zero page	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E7	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E8	INX	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$E9	SBC	immediate	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$EA	NOP	implied	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$EB	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$EC	CPX	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$ED	SBC	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$EE	INC	absolute	legal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$EF	???	illegal	illegal	pass	
opcode_sweep	sflib6502	NMOS	prefixed_nmi_before_target	$F0	BEQ	relative	legal	pass	
